run-id,use_vernalisation_fix,sowing-date,harvest-date,crop-id,sim.json,crop.json,site.json,incl_hist,climate_path_to_latlon_file,climate_path_to_csvs,gcm,rcm,scenario,ensmem,version,start_date,end_date,groundwater-level,impenetrable-layer,elevation,slope,latitude,landcover,fertilization,NitrogenResponseOn,irrigation,WaterDeficitResponseOn,EmergenceMoistureControlOn,EmergenceFloodingControlOn,LeafExtensionModifier,CO2,O3,FieldConditionModifier,StageTemperatureSum,comment,region_name,species_param_name,cultivar_param_name,param_value,param_index_in_array,coeff
11,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r11i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
12,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r12i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
13,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r13i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
14,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r14i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
15,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r15i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
16,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r16i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
17,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r17i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
18,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r18i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
19,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r19i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
20,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r20i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
21,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r21i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
22,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r22i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
23,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r23i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
24,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r24i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
25,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r25i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
26,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r26i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
27,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r27i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
28,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r28i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
29,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r29i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
30,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r30i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
31,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r31i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
32,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r32i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
33,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r33i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
34,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r34i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
35,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r35i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
36,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r36i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
37,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r37i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
38,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r38i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
39,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r39i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
40,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r40i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
41,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r41i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
42,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r42i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
43,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r43i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
44,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r44i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
45,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r45i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
46,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r46i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
47,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r47i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
48,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r48i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
49,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r49i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
50,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_LDS.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r50i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE406,,,,,
51,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_MOL.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r1i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE409,,,,,
52,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_MOL.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r2i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE409,,,,,
53,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_MOL.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r3i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE409,,,,,
54,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_MOL.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r4i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE409,,,,,
55,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_MOL.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r5i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE409,,,,,
56,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_MOL.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r6i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE409,,,,,
57,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_MOL.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r7i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE409,,,,,
58,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_MOL.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r8i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE409,,,,,
59,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_MOL.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r9i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE409,,,,,
60,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_MOL.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r10i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE409,,,,,
61,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_MOL.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r11i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE409,,,,,
62,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_MOL.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r12i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE409,,,,,
63,TRUE,fixed,auto1,SM_sfix_hauto,sim_spreewasser.json,crop_spreewasser_MOL.json,site.json,FALSE,spreewasserN,spreewasserN/hist_with_gcfs2.2_2025/2025-05,,,,r13i1p1,,2025-03-01,2025-09-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,historic_runs_with_forecast,DE409,,,,,
